"Y","X1","X2","X3"
1212.38621107045,98.0480376724154,65.6159244896844,20.9161929087713
10915.1426155998,75.1946572214365,63.9819401083514,6.61731753498316
10686.5354171316,52.8702208492905,70.0436680880375,12.3910135007463
505.449661297508,-5.4872515425086,11.481931314338,4.34957935940474
657.972290580057,9.98821300454438,55.7164268079214,35.9549838583916
9732.54430749332,42.5769601669163,80.0841230200604,11.9077835581265
3590.2010291159,95.5190278030932,85.35910356557,39.8437670781277
8592.64750351121,90.8447060268372,30.0782439578325,27.8923590667546
8054.72856244811,34.0320312418044,32.4815711705014,38.9215080998838
973.357518195144,-10.5652588233352,13.8010147213936,30.4664782015607
1316.00246131508,-10.9864428639412,90.3336845384911,18.7566391192377
14440.1755989773,66.4512236788869,42.4716344568878,15.8837758353911
2120.13565131382,-12.0804492011666,46.8836557213217,6.51228374335915
5777.69542181267,26.1016865354031,33.3175469678827,1.66325151221827
5583.83695724698,32.4038351234049,97.667909974698,1.52289853431284
733.433650089179,-8.84645419195294,36.7430706787854,40.8623740077019
581.365261416807,8.86187481693923,45.679455792997,19.5180062903091
734.457456160641,-7.51510462723672,20.8217822923325,36.5584582672454
5041.5693043238,21.3161866087466,55.8705956349149,31.0750211821869
12391.076420076,55.8310509752482,69.0899012587033,26.8493171548471
1823.88296468184,12.8637719340622,20.0546237640083,48.8253903808072
2378.85061299159,-12.8687725588679,16.9051294098608,4.1594396578148
1903.07723972181,13.696969570592,62.5727993994951,33.4566816454753
13718.5494108463,79.5208239927888,66.8501163343899,25.0391773879528
6635.58811009804,26.895942883566,91.6834986815229,13.6027889093384
3040.0898096573,19.9830611981452,45.8518966240808,45.9515640744939
3027.8926692399,-18.0466843862087,84.6353846276179,46.9493532902561
3824.75893050626,21.3805934321135,31.9503436866216,16.3060218445025
3860.51727025229,94.519437905401,72.2727682231925,31.8116541835479
181.557284059027,-3.29479182139039,22.3959441087209,43.0201263749041
8217.93307364591,91.483588013798,84.2137434240431,30.4674284067005
1000.84798880626,10.6519143097103,93.8533021323383,39.4275689148344
13244.6495154305,49.5381487999111,95.5617672251537,14.5510875387117
12062.3299856132,50.1384526304901,37.5710686435923,3.51106750313193
6507.8572652619,90.6472822837532,71.7793638887815,49.6271223411895
11838.4715166224,76.0590524133295,36.5637656976469,34.2715085251257
18463.5403178828,79.905694918707,88.007569280453,34.0000245370902
20651.4083342161,75.5940117128193,52.6254174974747,33.6309257429093
107.173004532719,0.631768051534891,96.2582321534865,5.74075473705307
10659.8633067268,86.9408181682229,41.3483161223121,27.4770847987384
15059.5553921044,58.8022270519286,84.4203493744135,47.9133414570242
3175.55630554843,-16.2631769105792,96.1877195606939,19.5688832784072
10915.8423666926,88.7068120762706,66.0230694431812,30.8697626693174
11365.1920102725,39.4652243796736,49.7304261173122,10.6578458216973
148.144985581808,2.05446002073586,66.2701929686591,41.2739539984614
13294.7962216638,84.0008773095906,59.3499156786129,43.4283623355441
98.7201359219278,2.08549859933555,31.7240134836175,26.6479641315527
13795.5015995927,83.9221625775099,90.8991187158972,23.8751946715638
668.06844798174,8.07833889499307,13.1388671696186,42.5017848145217
15590.2362900032,52.6906210836023,93.25942912139,4.12224278552458
8127.7090252473,30.8332274854183,79.0474667749368,25.8226149249822
9851.86030975551,34.9364689923823,34.1566539090127,2.74154263315722
15281.6040377322,61.1358334124088,89.1005955007859,27.6162375579588
12019.6214714762,57.2969548404217,93.4815709083341,43.1816955213435
5838.13696164644,38.8019699137658,45.8783673238941,4.58319350145757
5352.78756009836,94.3107097968459,31.6092954040505,35.1614442653954
8373.90566575094,40.8994883205742,40.762269902043,22.5014058290981
1898.68509873716,-11.4069131296128,32.0789319090545,38.341746549122
5420.3719634849,93.7386218551546,87.0295800501481,12.1552876196802
14609.52959112,74.4765010662377,93.8517606374808,9.43956481060013
1083.72688931673,9.71769090741873,28.5213623777963,49.3127068155445
17606.6108646322,64.1838450264186,33.6375711951405,41.563301847782
9771.50241214396,42.6403063721955,59.0319808502682,5.8679111301899
8334.10501793219,42.8945077862591,83.915741997771,26.8776868470013
14237.5896900478,81.6467138845474,84.5918349619024,34.0638430323452
1731.4671891637,13.9797483850271,22.6492022024468,26.2580396491103
3320.14394842116,-18.3167927246541,49.1980387456715,35.5914856656455
13268.0884185236,57.9222656879574,59.7557731717825,2.64071952551603
576.132747535669,6.28777315840125,40.8426628517918,35.0187846575864
1959.51261179696,98.2905268296599,45.9557218966074,22.6428998517804
20152.4192393412,66.6759705822915,77.4780614790507,47.9538923711516
10876.6040975304,90.4478795174509,71.6920997481793,5.98715577507392
3781.52625060194,-17.2560402471572,52.9641024186276,43.4201252530329
8717.47087288279,76.291280053556,80.4240401019342,28.1153198913671
11993.5130950069,37.5759686343372,60.4892901144922,37.9399911500514
9001.44317553106,37.8416624478996,24.8520929645747,18.7354736961424
2611.60664649846,-16.4741882495582,30.2829476981424,18.9785837079398
14874.9400906466,62.3905750643462,56.3922849111259,35.2324857842177
5709.13331660186,82.2713714465499,94.4813262228854,0.720002024900168
497.680651583339,5.59984443709254,77.882013535127,6.31907796487212
17286.4618220539,57.010320853442,96.981716461014,46.1310130660422
4570.29086135072,28.9909903053194,13.5343705397099,30.8132198057137
16840.5551880073,70.3665291424841,43.4596444410272,40.6469064182602
3112.7949802787,96.7250871658325,62.2727213148028,23.9334865589626
6282.61468662642,32.3783845640719,92.4390682647936,3.28165434766561
5804.30682037397,29.6824892703444,88.543265031185,17.9043128970079
7648.42404590468,79.0177946351469,42.4956145160832,27.6352059678175
2192.87396937652,-13.0670159403235,37.9491603909992,15.9515902865678
12886.0991605857,83.0042748898268,18.0511308088899,1.38298795791343
5375.98702567655,31.6002870444208,78.5721798194572,21.8307549133897
14636.948876062,64.3312204815447,15.2745378762484,30.0835740636103
5974.86610855706,91.0167401470244,58.5720632248558,8.77054999582469
15504.9867357385,49.6334855724126,62.0200797519647,5.42741792742163
11162.0866852998,44.3630662281066,13.6697000334971,1.08395002316684
4633.98908656836,-19.6603119745851,43.4073052601889,40.050666721072
397.558259762962,-4.96023122221231,79.2120345472358,47.8684699279256
6268.19910525386,92.610037708655,91.2380094337277,39.1596687841229
1804.43220297191,-10.7875423133373,32.1942745451815,49.1544886841439
6363.99007736679,91.1876290477812,38.9308629930019,37.9499077680521
12846.1540645301,85.9574657212943,42.0596325467341,28.4431628300808
1743.82420372631,-9.75181333720684,44.0240594628267,8.89519379707053
7045.33983888394,91.7311841249466,35.7141778571531,32.4998085969128
15588.2350280697,69.9203292280436,14.4254043558612,29.3508250382729
8972.74728466286,51.1319806519896,10.2911690226756,2.9593265731819
11032.0843903214,42.8741050604731,20.9722116379999,39.4132349058054
3436.74087180323,18.3715260401368,52.0243539242074,45.1983639970422
11500.9869037045,71.794751631096,74.074150044471,49.226547323633
9674.0009386282,81.5578561555594,45.1308099599555,35.4536964208819
6772.02928259992,39.1767111700028,85.6690621119924,37.9861698602326
557.631615668284,8.38092708028853,11.4890355430543,42.0673886896111
7343.55060363963,55.6124950572848,17.7817911538295,36.843835550826
13513.9344083226,63.8259665668011,16.6184286330827,9.12491258932278
796.636866203895,-6.59510092809796,37.443869386334,30.0392014789395
809.435686375857,-8.50316977128386,32.1417721477337,41.9742777827196
2898.05229353838,95.5866530817002,40.702035240829,29.1696461034007
12967.4174394646,53.641255106777,40.4126268369146,30.3490699967369
12946.0246465509,79.90796783939,71.1693218932487,17.4575762473978
15045.1427333354,66.5138986613601,85.7749783340842,12.7771631814539
5050.54089379957,26.8340161535889,78.4229133999906,42.3524244572036
15294.3661442294,70.6176232174039,73.4885030752048,47.7270854404196
7367.66267748133,43.1856707390398,81.3143574330024,7.50176325673237
11722.6289438822,71.9946802500635,70.1874663634226,9.70104488078505
3057.09149898141,18.4006857872009,53.4823652566411,20.8863422856666
3393.49401123056,18.6556062009186,27.0717099611647,13.0721485475078
8462.55221176802,34.9879612307996,82.2630128730088,17.6447260775603
13609.9432625021,53.3160106372088,84.966670779977,34.7385835484602
5509.53506300404,26.0022887308151,67.6690946379676,35.3472056100145
10960.3443695229,65.3727688454092,17.6686373259872,30.6884493678808
18541.2383103102,61.3134259637445,40.8036844246089,46.9391267048195
12916.1764756055,64.5385868102312,85.2713546366431,31.5306956646964
8308.49286605785,42.1679612062871,66.269338412676,26.8463536165655
17526.7885463781,58.1213761214167,26.5822229511105,28.0460167094134
2435.91313445905,-16.90055353567,56.2717559514567,48.0976157123223
12599.6255084296,69.4525901973248,76.1628004955128,26.8760074279271
13811.3508730485,81.0628119297326,89.0404408029281,43.7679798458703
98.9875950424827,0.345108220353723,21.1036985740066,34.0307689271867
5780.83121724535,92.1744357887655,28.0971784610301,45.8912702393718
15034.6262832378,54.1298365779221,13.3161329384893,47.1369062666781
8414.5447661448,36.072158087045,52.4263905687258,23.2347306213342
7343.18800209132,32.3874525539577,97.3321753996424,27.7011577505618
6390.69268492761,-18.285419344902,25.8347219554707,37.9727534134872
14386.7127013675,82.9251641687006,17.6584469852969,26.4968910021707
2589.31802272403,15.3552362974733,97.5927369180135,11.0606378410012
12925.0061051671,87.933586705476,97.9853568295948,0.898825516924262
14326.2742983324,70.7696891017258,45.4650646890514,28.1503047794104
2034.60034862506,15.7189599890262,28.8640755787492,25.4218826885335
11368.7156844904,51.450864598155,69.2811153526418,43.3054739958607
14397.0001968601,64.0359074249864,74.7748525906354,24.0700266556814
8526.61216255956,37.109582638368,91.8036967236549,23.3107289066538
7379.06799732203,29.8900744784623,55.9106289036572,47.3787115188316
3643.6875191827,21.5022752247751,26.1218910501339,7.11731213377789
1102.52723709818,9.36883509159088,87.2838389850222,3.55477671837434
143.043019285614,2.54094079136848,17.98012500396,11.5782244014554
3134.34763443467,95.6355872470886,66.4830249547958,33.8657756103203
609.24800315419,-6.8384234700352,90.0233518448658,40.6020180787891
860.406639033595,9.38639579340816,58.5933305858634,38.8628694694489
11673.5148357166,72.915740320459,12.4875129107386,6.8107660044916
119.190002656092,1.26740948297083,16.2128705414943,19.4432351505384
6917.89117754121,29.2098282463849,19.3394491076469,37.2374424594454
7027.20101111108,76.5619586128742,56.9777663587593,5.54663045331836
8572.71398235623,49.6261345036328,55.3164582094178,46.2405473575927
130.290477624465,1.21626973152161,75.8840207220055,18.6111542279832
939.695249551322,10.7449606712908,41.3584915641695,10.4207203956321
594.843182575945,9.19994932599366,35.3921602037735,38.8643693877384
1945.68224037583,13.8158565014601,16.2879210757092,15.1942099560983
2159.14011376985,16.2365840282291,14.741383434739,1.50301862740889
13591.0505212114,55.3061464708298,19.9156839330681,1.95162158925086
17760.0301471697,79.6877108700573,35.4599195718765,27.3948522517458
19855.2338488692,64.7768831718713,78.4239297476597,37.2147519374266
13599.3701276437,71.4501283410937,42.5875840056688,11.488168744836
10064.2283582105,52.0380984712392,64.6537956851535,16.6074023465626
92.8240470743815,0.781769640743732,32.0478872256353,45.6395825720392
16480.3290354444,74.8993849288672,29.8456041305326,31.5949485870078
569.819431002112,7.52678259275854,95.2123853610829,19.1316469223239
1014.35514698778,12.3057158011943,72.5833280244842,29.2336291517131
97.3963503478163,0.548049407079816,28.8260185532272,5.16345894429833
5589.54405120589,27.3414314817637,24.3871530285105,29.0287552285008
696.599050218652,-7.91569665074348,74.0277099004015,16.9451885856688
7981.48403078504,37.1167533565313,82.3868339508772,3.16364519530907
2164.01764262994,-14.9962287489325,17.2026617219672,35.0800752174109
9840.21674787594,70.6184069532901,72.3018229799345,15.3056651703082
13748.3172317731,49.5937911141664,61.154313350562,9.03836496872827
8684.67878076483,84.8966450989246,52.2168468032032,48.2020464143716
12957.9793689183,57.2853981517255,75.5228346027434,21.2906771455891
11391.1299345405,75.334642464295,64.8955802316777,29.7342822887003
215.843052750171,3.73471044003963,86.6303180460818,6.57697259448469
8320.87793161082,65.0445663463324,46.8963399506174,42.8983271121979
7349.38800500732,30.6771916523576,79.5450573042035,22.0347810536623
12299.8314474054,46.4740196801722,27.7283936436288,5.66473379731178
9269.87310831167,38.3201531693339,90.5998610937968,3.15446028253064
3987.70213051453,87.3188039194793,19.698562445119,0.170634163077921
617.029940713243,-7.04019918106496,87.8830105322413,36.5249171387404
355.134101264507,4.47555364109576,15.1634504599497,48.8816719618626
291.376645322488,-4.3961884547025,57.5153427151963,2.58988760178909
1269.51542382361,-11.3145809620619,91.8430226645432,46.258356270846
745.845232733461,8.23468991555274,41.4126794785261,30.6871370994486
9383.42213057977,41.8947740271688,24.1083472501487,0.105954660102725
2657.4921016978,19.2317301686853,78.8717766990885,35.7453033677302
1036.81216962772,-9.56620925106108,35.673071872443,46.4899296057411
