"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
0,-0.792632260733968,-0.325520127380245,2.20434643765339,0.0997139234137462,0.182840468513111,2.42546816480157,0.651833949627481,-1.78906675521301,-0.971356618502463,-0.630261202349274,1.73111307939292,0.508853594153891,0.566776420842047,0.156528998009877,-0.786078071294064,2.52707679284956,0.704066898345722,-2.78121665490125,0.991867028041774,-0.668628020982312,-1.5101307672301,-0.308263080566879,-1.45098940585122,-1.03080786195833,-0.883939009608169,-2.3853445556159,1.18480980070463,0.216902343347847,-1.60956869216007,1.77316206608284,0.603111485879393,-0.417294093117212,1.26589884987805,1.24186828764321,1.16189110824089,0.973884386944403,0.783357858070739,-0.0875563807673176,-0.432696548640789,-0.538067249721379,-0.982464031464629,-0.294039434427014,-1.78954068216527,3.06736694237175,1.70831624083422,-1.58831539038381,-0.569765198154404,-0.659950330047969,1.10303724852916,-0.117901664486845,0.358246478091581,-0.0403712085758825,-0.0606279821265158,1.93549591154804,-0.319288389909678,2.14461329572438,-2.19026722050574,0.826768693485118,0.175156351402517,0.305387495197848,0.536891305331332,-0.710392640085261,-0.471226401068149,-1.44048312108942,-1.51574168851426,0.429254321242582,0.633864347725977,0.0749592963053775,1.30428316121102,2.89925756642729,-0.694422934585028,-3.26565794174107,1.42232906149563,-1.00296133688936,-0.972991116437687,1.45037694020662,-0.402729848769306,-1.72635554449942,0.256401839966684,-0.196422048457774,0.00815178987565987,0.544868768589403,-0.524192443990468,0.911286054190498,-0.311815086045091,0.469210553120359,1.55116460813573,0.615439566430907,-0.460936868664027,1.62465931457107,1.4050266273716,0.775550417700482,0.337617657563461,-0.887993288631351,1.9242531463873,-0.848895249087942,3.09335598415018,2.16743873338822,-0.333330644496103,-1.45157835791705
0,-1.00466659718242,0.36328842544187,-0.348875000248784,-0.491499457570674,-1.34579188403224,-0.0636788191075785,-1.11002254587346,-2.35882610797379,-0.537721501764882,1.29965746830862,-0.813663477590954,0.859791389929609,-2.28803166839145,-0.07857648519691,0.734552712211133,0.425895169130424,0.149448706985408,-0.906095126439392,-1.20166341016805,-1.44833682529022,0.166377413186041,-1.33993144938436,-0.693752990004561,-0.362169051424619,2.60761465494384,-0.921996392965524,0.33288688292576,0.110253290787128,-1.36027069704536,-0.100844862502862,2.04290341552,0.638523155331047,0.0583121574986875,-0.597500750354369,-2.90373006760747,1.59995243082771,-2.06565699804748,1.04644380532694,2.69988015956225,-2.04197329086408,0.992472924947905,-0.370803245533146,-2.22334759186919,-2.14206353846599,-2.2649141773003,-0.750815204005575,-2.06723457317582,0.972861230126349,2.9700025461524,-1.82013595439645,1.11403096170755,1.08758996726129,0.469805392606575,-1.42605987540513,-0.168931496357896,-0.396538885823913,0.796187433354501,-0.5267079400354,1.38164901352838,-0.529737329259458,1.48875883188795,-1.48376035215716,-1.78212863783251,4.58352263218836,-0.589525654754621,0.421757504630743,0.900245466414089,-0.684169122090647,0.73095331294419,0.521794638662568,-0.304594034977685,0.092338293539982,-0.0481783722697413,3.01008554244745,-1.04840756162576,-1.54997278520727,0.0534408666081079,0.439086086718247,0.617337424169066,-0.648226470041702,-1.50377023988781,1.7864136078144,-0.494480320732931,-1.22402002877276,-0.334149770908167,-0.278848823960767,1.56966432686611,0.119836627864047,1.06639308976672,-0.706105542269632,0.303271465197598,-0.459175219541809,0.133761308320162,-1.26623500410376,-1.85375330601187,2.82448625566365,0.849530565474721,-1.76956492981905,-0.864319128229636,-1.67652201356072
0,3.10958741647767,1.85603223070671,-0.374971735176166,0.768192405566515,-0.585965173779813,-0.673514817403421,-1.11525282861372,-0.840915804062471,2.33473573053056,-0.07640730724542,0.168638230604276,0.344626067918875,1.74298410265166,-0.729824468772324,-1.40361707283669,2.36979332823158,-0.623899004567598,-1.02256970117943,-1.74835421152204,-1.81686239829578,-0.811721078865686,0.873963923991125,1.56956229024895,1.00068104657154,-0.514289081608048,0.0844991718002455,-0.996449874936477,-1.01429965127826,1.25108473361329,-1.4362647985066,2.76520324442571,-0.127731194734539,0.303403718274648,-1.04443589623098,-0.812308275136928,-1.86254207617023,-0.258695565139077,0.592530599439873,0.458635601849535,-1.10525949948225,-1.11527988676713,-0.71021623848686,2.11574928942969,-1.60839020488152,-0.253217193137003,2.69034588875913,-0.142800052291069,-1.92310516601119,-0.940125951215682,0.686544086156635,-0.531182675181675,-0.794613173708979,-0.48637241683831,0.127981585733579,2.26063278372678,-0.125249982739904,1.52848130566348,0.892021024875679,-0.160711081451445,-2.16785080227677,-0.736971178070261,-0.692781438634284,0.066686438337362,1.83875860373598,3.24290338438451,2.18861012248656,-0.188303899597049,-2.4841048654775,-0.549817756547828,0.126158064731895,1.1950288507338,1.36122010719388,0.967759675940558,-1.97321590871771,1.20157671831067,-0.631527271846955,0.247208349307485,0.105431285849975,0.605519245978702,0.0348956953640503,-2.35816589792504,1.04156258201566,0.545924008396456,-0.375688131334917,0.167081569842154,0.189559270162199,0.312568729987463,2.32050690169326,-0.309784016730687,0.237680345255123,1.65234431935232,1.49083710045599,1.6196466231855,-0.816663078934906,2.83193823559802,0.0943292762915621,2.64012719772568,-1.91046490003088,0.0296752724093897,1.76764613807241
0,-1.01150520155188,-1.06446294710214,-1.32729416345293,-1.48847855421862,-0.618236940744411,0.468358077974097,-2.84852380363375,0.299785603832821,1.74892262289069,2.88156481093467,1.84014073520434,1.07024113462194,-2.44196554898939,-0.850658944321584,-0.497868873484528,0.994933044732451,-0.149441833702195,-1.77999796006498,2.38215182333222,1.28890192548659,0.335777111474748,1.72266571716621,-1.89331275396407,0.934541027425763,-0.739509774515185,0.966962190213147,-0.0860152331703185,0.895141624818423,1.88870712400516,0.0103097445970831,1.43904522488753,-1.68069953049206,-1.02050278633326,2.14849829164258,0.533707189726933,-2.90228134566895,-1.92904026431974,-0.283947235313179,1.22439697563313,-0.144084682011194,0.882734388394984,1.35623841165628,2.36322840244702,0.0792196239172874,-0.0735135167190332,-2.47945205135819,0.140470430676895,-0.808718107519745,-1.37745756188291,-0.254425831902859,1.43534639993206,-2.81817193910188,-0.604264162887026,0.16495002832102,-1.26318625958603,0.472210069798688,0.581849773700852,-0.0467201844968253,-3.48730666904675,3.63659098495937,-0.290336994256654,0.920926370547525,0.387164284547179,1.44910678568082,1.15634507846471,-0.296692348044618,0.53480999230969,-1.3370099909627,1.2118721439234,-0.652006671624217,3.4178336541092,-2.33493574042336,-0.656177051770639,1.16726339602376,0.721436366403735,-0.83365207942969,-1.4096608443422,0.204319501035278,-0.0202337377431243,-2.53184000620092,0.0488625877351554,0.269026292426788,0.247100440316306,-1.49201941018347,0.673354139672741,1.94959258437029,0.64521570902521,-1.60596461607791,-0.616095731624689,0.489464432759129,-0.915060707284557,-3.05137270978321,1.25051950222342,-1.17305848804424,-0.81113671375889,2.12683663771537,-1.09480625869033,1.19604501426239,-1.78287482507707,-0.501398674863568
0,-0.104023919856983,-1.65272269410756,-0.89766960492697,-0.0407881153111237,0.948507335212486,-2.33422530703982,-0.49462718859006,1.06972024405735,-0.761991221571166,0.321439318247718,0.696116319572634,0.378775911160472,0.923845870032804,-0.173536252574853,-0.585026935957194,-3.73797709533161,-0.131438448834438,0.608514453273883,0.757168302034572,-0.785282175319373,2.5165971492864,0.405065298833926,0.178637600175356,1.79925693448112,-1.01606467429665,-0.636874989614764,3.39050981243139,0.0157390475059691,2.31021461662003,-2.03435560680194,-0.269431445309021,0.535172216849377,0.424318579864732,-1.42218443701437,0.0272367273766674,-1.52370290001184,1.00791470850887,1.53410364420542,-3.14660777648577,1.74753445332063,-1.75510195889506,0.643140867945738,0.933243260707062,-0.282686905881473,-0.912328907067289,0.233799230385878,0.620583357973321,1.24917882765386,-2.90244279719403,-2.31418975407523,2.02289439055856,1.48015671035607,0.615591535096373,1.01141500285285,1.29708120759633,-3.76311311001794,1.57016892805884,-0.685876036641171,0.326141449590145,-0.417416165049772,1.23314466397219,-0.492814463426391,0.733275057860684,-0.552511995406687,-1.54543449189919,1.71121327447861,1.04779084430646,2.43847504370286,0.0921415750955928,1.59099414085718,2.79366441756401,-0.39807582465357,-1.870935406015,-0.338494232421978,-0.302700024494483,0.214508626624673,2.42156492184388,-0.461237116066216,0.52750824306762,-0.321993892511496,0.0289216693562401,0.444144607097762,1.87837923687876,0.171570094812557,1.0081112768215,1.10147441731019,1.29368476614043,-0.812316565852376,2.30075747748412,-0.538754187387025,-0.149601404574628,1.98562693085496,1.83011101091983,-1.54148128884042,-1.23470884970502,-1.92061382453682,0.257170766082439,0.233120191043647,0.514935929116769,0.780868928016812
0,-0.851205025887351,-1.40530202444284,1.45209335194315,1.06216108031947,-2.13428378496989,-0.134558815416289,-1.26706156212089,-2.92848424825905,0.212301925511501,-0.11202227353225,-0.137700938675333,0.305685856156721,1.24799420381146,0.290758779230469,-0.871771929324634,-1.03916306768868,-0.186397297477492,0.438430226985991,-1.47033005532407,-0.260652101982543,1.36792247776893,-0.153131173558806,-0.987715980353658,-0.390245399658726,1.57635109013035,0.777879629850452,1.748923688734,0.196714076095212,0.580216605760689,-0.789777339443732,0.85612341026415,-0.716063762448432,-2.0089830029801,0.181009387958845,2.751849182476,1.13266392132331,1.64791714766323,0.50749863053354,-0.860629815054307,-0.286011760162895,-0.386431178546197,-0.662841585249111,0.99584292311283,-1.69332770413571,1.2252267340146,1.22209616597909,-1.69510799635866,0.904378256460001,3.43685949138617,-0.788021691726083,1.19487503710585,-1.10620045858823,1.57078315150506,0.353305507136205,2.33616115072634,-2.06329619140226,-0.0725461662795565,-0.745184730432652,-0.278974653227455,-0.890358796488349,-1.17923290049034,0.818437031031347,-1.53807139602301,2.09873667038807,-1.67754944072698,0.142947506776368,0.753760678029573,0.829769074068368,-0.426734224440671,0.112432800029147,1.35943280051232,-2.05975385306365,-1.1055469022943,0.453117298322278,-0.62901670606331,1.9374782287791,0.952124744476491,0.102059200017369,-2.13229084722765,0.0369112926373649,-0.447479612154245,-0.144739827482431,-1.67097708364922,0.705208968570717,-1.46930628859708,-0.31992619426277,0.53941758104951,-1.10805865515571,0.824474352659702,-1.86182686502107,-3.97362145819851,0.657564038638721,1.18870282300298,-0.404246474785217,0.712942186391804,-1.63471282674451,-0.179815284209696,-2.74572161899323,1.6704420362883,2.63031116519937
0,1.51888270464577,-0.0386744507920752,-0.0471362220851424,-2.14404339413503,1.11777367282765,-0.298023136389892,-0.928774752038214,-1.996906026398,-0.423928188247978,-1.20075377242452,-0.561485946523673,-1.72194641624059,2.38661193450001,-0.022630991009754,1.5202019070848,-3.67935895889998,-0.640918517616755,-0.955276217912365,-1.72947878864039,2.1872356415941,-2.00151088551944,0.450271824396531,1.19704167475151,0.251998981142586,-1.2377981668155,1.33100944831113,0.241247978918525,-1.50401316276088,-1.96299778835789,2.9510640967006,-0.959548350363558,-2.62417459892597,0.754142623068649,0.438731835579797,-1.91461087878527,-2.74775531118738,-0.16447659710383,1.61134968865308,0.899615237906094,-0.697118790651127,-1.17972031067866,0.38334628370511,0.222531237717893,0.890546892558507,-0.559742829258029,1.27187869941504,-1.17494492973483,-0.4674607978802,1.04766994665614,1.40003127528477,-2.74145963951938,0.151590127358536,0.860943534883203,-2.05177542075909,0.679707241767237,-1.17121528520359,1.44285564685494,0.761528592893779,1.08760418575695,0.170722912718307,1.22138332870818,1.95234236899552,2.78069461044654,-0.0401566715304543,-3.18063855441808,0.0445845032642596,0.290707448887757,-0.219691496783165,0.80368147484524,1.42931448460771,-0.732537777814308,-0.415913600294724,0.562633847369908,-0.778133877553607,0.129071571531369,-2.77427349175395,-1.58377737449837,-1.87772980111449,-1.20720620907472,-0.980480666254224,0.540661117554056,1.38891752795048,-1.0286756518824,-1.40974320838117,-1.47317051215592,-0.586316999630495,-0.338038149982759,0.68393847535551,-0.454421949721931,-2.93942771326878,-0.129307592548764,1.67893568869389,1.68517867486829,-1.11576248326642,-2.18888657953521,3.47622248472935,-0.229699313881378,-0.137816879569576,0.594781721640981,-2.28259648975606
0,-1.029857343426,-2.17851454161576,-0.980183803141529,0.168078480035403,-1.92999062418393,0.834361506726471,0.409194249745148,-1.27875315253424,0.320071803018609,1.05794652575462,1.50061529813247,-0.301012922389687,-0.132422423886135,-0.12263230574089,2.03853476505518,1.5910919287043,1.18002201358738,-0.406361256157841,0.527843098237716,0.570338655986246,-1.47314850034582,-2.44419168547725,0.907684729843214,-2.16277169427535,0.00238109508918105,0.353903862905129,0.797428910750504,0.267889154162752,-1.03641179210214,1.39493197652596,2.45879945315864,1.24617502245813,-2.74873746517106,1.97929962297124,-0.0792750793482765,0.742340892896639,0.879687838415676,-0.13673475602152,-0.106438234862396,1.44130574963618,1.00635708979081,1.40044229866179,3.36996725053563,0.939625925492012,0.29328124535493,-3.12630732640707,3.80665844942023,-0.68260810762748,3.35838204112611,0.529826014928501,2.17566885204418,-0.155153824139745,0.723328878051291,0.302582276588033,-0.263214417292363,-0.170262579607098,1.43236405418809,-0.284904843697647,-2.88171821944842,-0.27702923241822,0.763379195190984,0.871800034666628,0.871958569599366,-2.3929929197252,0.521480019456797,1.36875962117485,1.80535488476792,-0.318143280519279,-0.455224861007068,2.1041204404537,-2.35880646340357,-0.617770877801667,0.64694907689871,-2.28787759985352,0.39545351546839,2.65570076686449,-0.00574263116176976,-0.39379345860088,0.671626586916812,-0.39466764880831,1.15032184066196,1.27906490011597,0.00380658381695083,-1.66409400822773,-1.86424563097397,-0.838624916961267,1.12766631824942,-2.769320315909,-2.66766662252515,-0.924584294981643,0.557758542944218,-1.29197749543852,1.25405251468253,0.471456333081373,-0.241320862391209,1.15799785593593,0.549231280412385,-0.630647363420647,0.32684587472113,0.915722172669655
0,0.503860738351557,-0.930566960262094,1.20943855697316,1.63049804673624,0.390711224802199,0.203794768055222,-0.106950014894408,3.05670360376952,0.390769173040777,-0.223861562230137,-3.54673136918428,-2.21364270104148,-0.109846493736387,0.291743836053913,0.391556786369682,1.16178603049189,-0.274572970428402,1.71768794586363,-1.30322048577054,-1.70899608460162,-1.73804892026567,1.04976651891376,-0.117266507047328,1.11697121684388,-0.378594052100398,-0.837061838410882,-0.520929207478959,-2.61999583872323,-1.65408576403618,-2.03934495429201,1.49103685613955,-0.844752316418832,1.11646483076494,2.1446415761241,-0.271210535964792,0.401465399435137,-2.47638343456095,-1.15777390247347,0.0794998024039712,0.422972755026158,-1.07395111672467,3.79696400976599,-0.648261551562546,0.0908541090812836,0.918944471248242,-0.0367959061718164,-0.910141727034759,1.47828544680232,2.28472610670805,-0.0419936165793913,0.795166105548534,-0.137762076527068,1.43748475441929,-1.63506760933585,3.28219200514525,-0.853522075938224,-2.0631246273584,-0.496272750494937,0.20747712799306,2.29614713205796,1.2886450830556,0.201466646673557,-1.96502644431802,-1.22476232404231,-0.230919765689839,3.61052415474864,-2.63075906456009,1.59955282842582,-0.745621837127916,2.35606692555237,-1.6110729953145,0.203113926331951,-1.55499985427614,1.27776518398755,2.09838107654442,2.7587361036586,1.1279776673208,2.60677213628861,1.76270959609538,-0.186499288838278,0.674632532139229,-1.37460739641741,-0.261915419747805,1.72670343551225,0.765491376810244,0.646800941235311,-1.46813899584613,-0.854910808972479,-1.08131619452233,0.559032780523162,-1.40078932463985,0.794846556493107,-1.57885123101232,2.58593257310732,0.65137453314366,-0.991368815721104,0.3408904268981,-0.498444094449962,0.524882478339211,0.34440727375241
0,-1.43417401677263,-1.11908681952055,0.42368945216002,2.31796943878997,1.53388008364296,-0.883271791807809,1.16803136898443,-0.0686860231700639,0.426121852788331,0.368206751319318,3.6422359850682,-1.67625151126153,0.142722233328763,-2.51726802135988,0.834153961823128,1.55083857332164,2.04447514797593,-2.72256652468622,0.583744221065721,2.25336539512452,-0.585506848552027,-0.300026159734961,-0.0516714351733845,0.516214468797093,0.940678117426352,1.86368016652328,-0.135039845445636,0.277579073903248,3.51856034112206,0.609665950864725,0.266937207154342,-1.8982184317779,0.00403906128213628,-0.313002447516468,-0.0156211623240814,-0.81376343231442,-0.971304010534593,-1.01932784552093,-0.303355194868629,1.9348317459675,1.48363253538444,-0.509081693911925,-2.38424591503665,-1.19442133919111,-0.647371154427866,0.146566271156948,-0.937068195823181,2.83787504832667,-0.385044439768316,-1.71677673378054,-0.199774292993587,-1.42181861119527,0.22083751907073,0.330407825672135,0.502876822976718,-2.29365394630028,0.312132901059566,0.439042714341815,-2.00975084006382,1.351091044732,1.10898509243324,3.25215288884037,0.221611490011134,0.0660911884334928,0.136592996492499,0.098664349934858,-2.61413526855996,-2.36333055078052,-0.109656658448517,-0.821753370249751,0.0774091360933856,-2.98569951446068,-2.11947939745663,-1.55773281807653,1.39449690951289,-1.55349946615816,-1.13068347645446,0.112958637647375,-0.456432282099643,0.207065159836637,3.25984991711963,-1.59042976418797,-0.431999307653671,-0.730808222312045,2.1388501242975,-1.08821601399305,-0.116088412612836,1.11317503277493,-1.49707309293803,2.3407720867343,0.955672372905681,-1.51915755598865,0.6428701027233,-0.301661854911266,0.442972377479858,-0.127244143896742,1.51393829794983,-1.91074448958917,-0.739091621097097,-0.352408836098629
